HLE: ! path: /dev_hdd0/game/
LDR: E PSFLoader::Load() failed: unknown magic (0x0)
LDR: ! Loading 'D:/Emulateurs/Rpcs3/dev_hdd0/game/NPEA00291/USRDIR/BOOT.BIN'...
G: W fs::file::open('D:/Emulateurs/Rpcs3/dev_hdd0/game/NPEA00291/dev_bdvd.path', 0x1) failed: error 0x2
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_usb000/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: ! /dev_flash/ -> D:/Emulateurs/Rpcs3/dev_flash/
LDR: ! /host_root/ -> 
LDR: ! /dev_hdd0/ -> D:/Emulateurs/Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:/Emulateurs/Rpcs3/dev_hdd1/
LDR: ! /dev_usb/ -> D:/Emulateurs/Rpcs3/dev_usb000/
LDR: !  
LDR: ! Title: ModNation™ Racers
LDR: ! Serial: NPEA00291
LDR: ! Elf path: /dev_hdd0/game/NPEA00291/USRDIR/BOOT.BIN
LDR: ! loader::init() failed: Broken file
MEM: ! Initializing memory: g_base_addr = 0xdd6c380000, g_priv_addr = 0xde6c380000
MEM: ! Memory initialized.
LDR: W Unknown module 'cellJpgEnc'
HLE: W {PPU[0x1] Thread (main_thread)[0x007c6074]} sys_event_flag: sys_event_flag_create(id=*0x22637aa0, attr=*0xd003fac0, init=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x007c60b4]} sys_event_flag: sys_event_flag_create(id=*0x22637aa8, attr=*0xd003fac0, init=0x1)
HLE: E {PPU[0x1] Thread (main_thread)[0x00d556f4]} cellSpurs error: _cellSpursLFQueueInitialize
HLE: E {PPU[0x1] Thread (main_thread)[0x00d557d4]} cellSpurs error: cellSpursLFQueueAttachLv2EventQueue
HLE: E {PPU[0x1] Thread (main_thread)[0x00d558ec]} cellSpurs error: _cellSpursLFQueuePushBody
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sysPrxForUser: sys_ppu_thread_create(thread_id=*0x22637ab0, entry=0xee3c08, arg=0x22633800, prio=999, stacksize=0x40000, flags=0x1, threadname=*0xe00780)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: _sys_ppu_thread_create(thread_id=*0x22637ab0, param=*0xd003fa38, arg=0x22633800, unk=0x0, prio=999, stacksize=0x40000, flags=0x1, threadname=*0xe00780)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: sys_ppu_thread_start(thread_id=0xda)
HLE: E {PPU[0xda] Thread (qTaskManager_WorkerThread)[0x00d55844]} cellSpurs error: _cellSpursLFQueuePopBody
G: E {PPU[0xda] Thread (qTaskManager_WorkerThread)[0x007c69cc]} Exception: Access violation reading location 0x1c
G: E {PPU[0xda] Thread (qTaskManager_WorkerThread)[0x007c69cc]} Information: is_alive=1, m_last_syscall=0x0 ()
G: W {PPU[0xda] Thread (qTaskManager_WorkerThread)[0x007c69cc]} Registers:
=========
GPR[0] = 0x7c7154
GPR[1] = 0xd00bfb90
GPR[2] = 0xef7ec0
GPR[3] = 0x22633800
GPR[4] = 0x0
GPR[5] = 0x0
GPR[6] = 0x0
GPR[7] = 0x0
GPR[8] = 0x0
GPR[9] = 0x0
GPR[10] = 0x0
GPR[11] = 0x0
GPR[12] = 0x0
GPR[13] = 0x15fa6b0
GPR[14] = 0x0
GPR[15] = 0x0
GPR[16] = 0x0
GPR[17] = 0x0
GPR[18] = 0x0
GPR[19] = 0x0
GPR[20] = 0x0
GPR[21] = 0x0
GPR[22] = 0x0
GPR[23] = 0x22633800
GPR[24] = 0x1
GPR[25] = 0x0
GPR[26] = 0x22633800
GPR[27] = 0x38
GPR[28] = 0xe00908
GPR[29] = 0xe008c8
GPR[30] = 0x0
GPR[31] = 0xe00910
FPR[0] = 0
FPR[1] = 0
FPR[2] = 0
FPR[3] = 0
FPR[4] = 0
FPR[5] = 0
FPR[6] = 0
FPR[7] = 0
FPR[8] = 0
FPR[9] = 0
FPR[10] = 0
FPR[11] = 0
FPR[12] = 0
FPR[13] = 0
FPR[14] = 0
FPR[15] = 0
FPR[16] = 0
FPR[17] = 0
FPR[18] = 0
FPR[19] = 0
FPR[20] = 0
FPR[21] = 0
FPR[22] = 0
FPR[23] = 0
FPR[24] = 0
FPR[25] = 0
FPR[26] = 0
FPR[27] = 0
FPR[28] = 0
FPR[29] = 0
FPR[30] = 0
FPR[31] = 0
VPR[0] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[1] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[2] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[3] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[4] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[5] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[6] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[7] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[8] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[9] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[10] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[11] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[12] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[13] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[14] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[15] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[16] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[17] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[18] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[19] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[20] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[21] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[22] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[23] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[24] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[25] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[26] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[27] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[28] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[29] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[30] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
VPR[31] = 0x00000000000000000000000000000000 [x: 0 y: 0 z: 0 w: 0]
CR = 0x22000082
LR = 0x7c7154
CTR = 0x7c700c
XER = 0x0 [CA=962072674304 | OV=0 | SO=140694538682368]
FPSCR = 0x0 [RN=0 | NI=0 | XE=0 | ZE=0 | UE=0 | OE=0 | VE=0 | VXCVI=0 | VXSQRT=0 | VXSOFT=0 | FPRF=0 | FI=0 | FR=0 | VXVC=0 | VXIMZ=0 | VXZDZ=0 | VXIDI=0 | VXISI=0 | VXSNAN=0 | XX=0 | ZX=0 | UX=0 | OX=0 | VX=0 | FEX=0 | FX=0]

HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f2b8, sb=*0xd003f280) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f2b8, sb=*0xd003f280)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/HOSTINFO.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/NPEA00291/USRDIR/HOSTINFO.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f2b8, sb=*0xd003f280) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f2b8, sb=*0xd003f280)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/BCES00701/USRDIR/USEROPTIONS.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/BCES00701/USRDIR/USEROPTIONS.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f148, sb=*0xd003f110) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f148, sb=*0xd003f110)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f148, sb=*0xd003f110) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f148, sb=*0xd003f110)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.BUILD.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.BUILD.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f148, sb=*0xd003f110) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f148, sb=*0xd003f110)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.TOOLS.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.TOOLS.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f148, sb=*0xd003f110) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f148, sb=*0xd003f110)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.LOCAL.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.LOCAL.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f148, sb=*0xd003f110) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f148, sb=*0xd003f110)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.RUN.XML'
HLE: E {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs error: sys_fs_stat('/dev_hdd0/game/NPEA00291/USRDIR/DEFAULT.RUN.XML') failed: not found
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f048, sb=*0xd003f010) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f048, sb=*0xd003f010)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003ef28, sb=*0xd003eef0) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003ef28, sb=*0xd003eef0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} cellFs: cellFsOpen(path=*0xd003ed80, flags=0, fd=*0x21b32110, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: sys_fs_open(path=*0xd003ed80, flags=0, fd=*0x21b32110, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003eeb8, sb=*0xd003ee80) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003eeb8, sb=*0xd003ee80)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f048, sb=*0xd003f010) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f048, sb=*0xd003f010)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003ef28, sb=*0xd003eef0) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003ef28, sb=*0xd003eef0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} cellFs: cellFsOpen(path=*0xd003ed80, flags=0, fd=*0x21b36110, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: sys_fs_open(path=*0xd003ed80, flags=0, fd=*0x21b36110, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003eeb8, sb=*0xd003ee80) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003eeb8, sb=*0xd003ee80)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f048, sb=*0xd003f010) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f048, sb=*0xd003f010)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003ef28, sb=*0xd003eef0) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003ef28, sb=*0xd003eef0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} cellFs: cellFsOpen(path=*0xd003ed80, flags=0, fd=*0x21b38110, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: sys_fs_open(path=*0xd003ed80, flags=0, fd=*0x21b38110, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003eeb8, sb=*0xd003ee80) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003eeb8, sb=*0xd003ee80)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003f048, sb=*0xd003f010) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003f048, sb=*0xd003f010)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003ef28, sb=*0xd003eef0) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003ef28, sb=*0xd003eef0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} cellFs: cellFsOpen(path=*0xd003ed80, flags=0, fd=*0x21b3e110, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: sys_fs_open(path=*0xd003ed80, flags=0, fd=*0x21b3e110, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54d8c]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd003eeb8, sb=*0xd003ee80) -> sys_fs_stat()
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd003eeb8, sb=*0xd003ee80)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/USEROPTIONS.XML'
HLE: W {PPU[0x1] Thread (main_thread)[0x00d5422c]} cellGcmSys: cellGcmMapEaIoAddress(ea=0x23500000, io=0xe000000, size=0x100000)
HLE: W {PPU[0x1] Thread (main_thread)[0x007cea04]} sys_event_flag: sys_event_flag_create(id=*0x155c118, attr=*0xd003f4f0, init=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x007cea34]} sys_event_flag: sys_event_flag_create(id=*0x155c11c, attr=*0xd003f4f0, init=0x0)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sysPrxForUser: sys_ppu_thread_create(thread_id=*0x155c120, entry=0xee3c60, arg=0x155c0d0, prio=1003, stacksize=0x10000, flags=0x1, threadname=*0xe015b8)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: _sys_ppu_thread_create(thread_id=*0x155c120, param=*0xd003f478, arg=0x155c0d0, unk=0x0, prio=1003, stacksize=0x10000, flags=0x1, threadname=*0xe015b8)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: sys_ppu_thread_start(thread_id=0xe1)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d54344]} cellGcmSys: cellGcmMapMainMemory(ea=0xf04850,size=0x478cc0,offset_addr=0xd003f710)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sysPrxForUser: sys_ppu_thread_create(thread_id=*0xd003f6e0, entry=0xee3c20, arg=0xd003f6d0, prio=1005, stacksize=0x8000, flags=0x1, threadname=*0xda9e70)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: _sys_ppu_thread_create(thread_id=*0xd003f6e0, param=*0xd003f5c8, arg=0xd003f6d0, unk=0x0, prio=1005, stacksize=0x8000, flags=0x1, threadname=*0xda9e70)
HLE: W {PPU[0x1] Thread (main_thread)[0x00d56c2c]} sys_ppu_thread: sys_ppu_thread_start(thread_id=0xe2)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7868, sb=*0xd00d7830) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7868, sb=*0xd00d7830)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SHADERLIST.XML'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54d8c]} cellFs: cellFsOpen(path=*0xd00d76c0, flags=0, fd=*0x21b52110, arg=*0x0, size=0x0) -> sys_fs_open()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54d8c]} sys_fs: sys_fs_open(path=*0xd00d76c0, flags=0, fd=*0x21b52110, mode=0, arg=*0x0, size=0x0)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54d8c]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SHADERLIST.XML'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d77f8, sb=*0xd00d77c0) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d77f8, sb=*0xd00d77c0)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SHADERLIST.XML'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTSCENERY.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTSNOWANDICE.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTICETUNNEL.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKMODSPOTGRATE.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKMODSPOTRAIL.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTVEGETATION.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: *** path = '/dev_hdd0/game/NPEA00291/USRDIR/DATA/SHADERS/SKTVEGETATIONNCULL.TEMPLATE'
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} cellFs: cellFsStat(path=*0xd00d7338, sb=*0xd00d7300) -> sys_fs_stat()
HLE: W {PPU[0xe2] Thread (InitRenderWorldThread)[0x00d54dc4]} sys_fs: sys_fs_stat(path=*0xd00d7338, sb=*0xd00d7300)
